,clust,correct,position,list_num,subj,sess,serial_pos,hfa_short,hfa_long,ripple_exists_short,ripple_exists_long
744,1.0,1.0,"[2, 1, 9, 8, 7]",14,R1093J,R1093J-0,8,-0.5396788703996446,-0.37984860960726957,0.0,0.0
745,1.0,1.0,"[6, 10]",15,R1093J,R1093J-0,6,-0.6645721888478735,0.6076287002269485,0.0,0.0
746,0.0,2.0,"[6, 10]",15,R1093J,R1093J-0,10,0.4492163761944949,-0.33169785560191556,0.0,0.0
747,1.0,1.0,"[1, 2, 3, 8]",16,R1093J,R1093J-0,1,-0.9111677078440055,-1.260038820546838,0.0,0.0
748,0.0,1.0,"[1, 2, 3, 8]",16,R1093J,R1093J-0,3,1.042623879205068,1.0451132949858848,0.0,0.0
749,0.0,1.0,"[1, 2, 3, 8]",16,R1093J,R1093J-0,8,0.8797697570192343,0.17575000489862624,0.0,0.0
750,0.0,1.0,"[1, 5, 8, 7]",17,R1093J,R1093J-0,1,1.2792980979788244,0.339075930728742,0.0,0.0
751,0.0,2.0,"[1, 5, 8, 7]",17,R1093J,R1093J-0,5,-1.0074770674891516,-0.9882390363699569,0.0,0.0
752,0.0,1.0,"[1, 5, 8, 7]",17,R1093J,R1093J-0,7,0.9069013002188873,0.8803995483294832,0.0,1.0
753,1.0,1.0,"[1, 5, 8, 7]",17,R1093J,R1093J-0,8,0.5144275844949266,0.5041012464721261,1.0,1.0
754,1.0,2.0,"[5, 3, 4, 10, 9]",18,R1093J,R1093J-0,3,-1.3281510394254816,-0.44255540439129976,0.0,0.0
755,0.0,1.0,"[5, 3, 4, 10, 9]",18,R1093J,R1093J-0,4,0.550255539103439,0.6292299679703015,1.0,1.0
756,0.0,1.0,"[5, 3, 4, 10, 9]",18,R1093J,R1093J-0,5,-0.805814319030968,-0.427297900450433,0.0,0.0
757,0.0,2.0,"[5, 3, 4, 10, 9]",18,R1093J,R1093J-0,9,-0.41567920413364845,-0.7212698599405387,0.0,0.0
758,1.0,1.0,"[5, 3, 4, 10, 9]",18,R1093J,R1093J-0,10,0.7947122517675707,-0.21906694260394696,1.0,1.0
759,1.0,1.0,"[3, 4, 7, 8]",19,R1093J,R1093J-0,3,-1.1017060148253042,-0.36043810398193593,0.0,0.0
760,1.0,2.0,"[3, 4, 7, 8]",19,R1093J,R1093J-0,4,0.652028180057284,1.0289959786516096,0.0,1.0
761,1.0,2.0,"[3, 4, 7, 8]",19,R1093J,R1093J-0,7,0.28588037837698016,0.002412408448445236,1.0,1.0
762,0.0,2.0,"[3, 4, 7, 8]",19,R1093J,R1093J-0,8,1.0847136020795307,0.3405500836707862,0.0,0.0
763,0.0,2.0,"[4, 3]",20,R1093J,R1093J-0,3,-2.046439766090842,-0.6397436107043465,0.0,0.0
764,1.0,1.0,"[4, 3]",20,R1093J,R1093J-0,4,-1.3990411392074047,-0.8445476905864497,0.0,0.0
765,0.0,1.0,"[1, 5, 6]",21,R1093J,R1093J-0,1,-1.09064829706264,-1.1194132342500893,0.0,0.0
766,1.0,2.0,"[1, 5, 6]",21,R1093J,R1093J-0,5,-0.6922638988482415,-0.9127212406939907,0.0,0.0
767,0.0,1.0,"[1, 5, 6]",21,R1093J,R1093J-0,6,-0.5577946066986819,-1.2892237210953645,0.0,0.0
768,1.0,2.0,"[2, 1, 9]",22,R1093J,R1093J-0,1,-0.022113712736554346,0.001936281229907344,1.0,1.0
769,1.0,1.0,"[2, 1, 9]",22,R1093J,R1093J-0,2,-0.008697882879092627,0.13089782203082087,0.0,0.0
770,0.0,1.0,"[2, 1, 9]",22,R1093J,R1093J-0,9,-0.16742511071976957,0.13973735761578673,1.0,1.0
771,1.0,1.0,"[1, 7, 6, -999, 2]",23,R1093J,R1093J-0,1,-1.0231509850372236,-1.0632577692215215,0.0,0.0
772,0.0,1.0,"[1, 7, 6, -999, 2]",23,R1093J,R1093J-0,2,0.6916262023328624,-0.0057794849153256726,1.0,1.0
773,1.0,1.0,"[1, 2, 3]",24,R1093J,R1093J-0,1,1.1670622799292305,0.8746360352219404,1.0,1.0
774,0.0,2.0,"[1, 2, 3]",24,R1093J,R1093J-0,3,1.0306242080604533,0.644709508972594,0.0,1.0
775,0.0,1.0,"[3, 4, 1]",25,R1093J,R1093J-0,1,0.12291833506758383,-0.2710773131991183,0.0,0.0
776,1.0,1.0,"[3, 4, 1]",25,R1093J,R1093J-0,3,-1.3390487077086528,-0.62854674933184,0.0,0.0
777,0.0,2.0,"[3, 4, 1]",25,R1093J,R1093J-0,4,0.009992667124801966,0.09941609849260846,1.0,1.0
778,0.0,2.0,"[2, 1, 12, 7]",1,R1024E,R1024E-0,1,1.1277055438821488,0.6873037262091654,1.0,1.0
779,1.0,1.0,"[2, 1, 12, 7]",1,R1024E,R1024E-0,2,0.34858228587993656,0.39218759240926865,0.0,0.0
780,0.0,1.0,"[2, 1, 12, 7]",1,R1024E,R1024E-0,7,0.9214834583799343,0.04274719283999994,0.0,0.0
781,0.0,1.0,"[2, 1, 12, 7]",1,R1024E,R1024E-0,12,0.5212253540797631,0.5044164151475504,0.0,0.0
782,1.0,1.0,"[1, 9, 11, 12, 8, 7]",2,R1024E,R1024E-0,1,2.1589619419343102,1.2869828780863422,1.0,1.0
783,0.0,2.0,"[1, 9, 11, 12, 8, 7]",2,R1024E,R1024E-0,7,1.4404554195000552,-0.04261621977106483,1.0,1.0
784,1.0,1.0,"[1, 9, 11, 12, 8, 7]",2,R1024E,R1024E-0,8,1.3914742580481434,0.2908262012753055,0.0,1.0
785,0.0,2.0,"[1, 9, 11, 12, 8, 7]",2,R1024E,R1024E-0,9,0.08356555836290347,0.16801238317623587,1.0,1.0
786,1.0,1.0,"[1, 9, 11, 12, 8, 7]",2,R1024E,R1024E-0,11,-0.2864261515756255,-1.0178467472132613,0.0,0.0
787,0.0,2.0,"[1, 9, 11, 12, 8, 7]",2,R1024E,R1024E-0,12,0.5811393143610442,-0.05285424870016383,0.0,0.0
788,1.0,1.0,"[3, 4, 11, 12, 6, 5]",3,R1024E,R1024E-0,3,0.9874633443092936,0.9519357997356065,0.0,1.0
789,1.0,2.0,"[3, 4, 11, 12, 6, 5]",3,R1024E,R1024E-0,4,-0.3371257999031701,-0.6723812296679992,0.0,0.0
790,0.0,2.0,"[3, 4, 11, 12, 6, 5]",3,R1024E,R1024E-0,5,0.9672202613747517,2.4195104424257807,1.0,1.0
791,1.0,1.0,"[3, 4, 11, 12, 6, 5]",3,R1024E,R1024E-0,6,-0.4624173074612279,-1.1883973075696361,0.0,1.0
792,1.0,2.0,"[3, 4, 11, 12, 6, 5]",3,R1024E,R1024E-0,11,-1.2134597407430368,0.2219677311233849,0.0,1.0
793,0.0,2.0,"[3, 4, 11, 12, 6, 5]",3,R1024E,R1024E-0,12,3.2851735222434333,1.9012517096250863,1.0,1.0
794,1.0,1.0,"[5, 11, 1, 2, 9]",4,R1024E,R1024E-0,1,1.4056790297445074,0.39331023471477855,1.0,1.0
795,1.0,2.0,"[5, 11, 1, 2, 9]",4,R1024E,R1024E-0,2,-0.6288609149412014,0.5313397847217357,0.0,1.0
796,1.0,1.0,"[5, 11, 1, 2, 9]",4,R1024E,R1024E-0,5,1.2858892237788488,0.9056110912303909,1.0,1.0
797,0.0,2.0,"[5, 11, 1, 2, 9]",4,R1024E,R1024E-0,9,0.8111200197195412,0.04500861405996019,0.0,1.0
798,0.0,2.0,"[5, 11, 1, 2, 9]",4,R1024E,R1024E-0,11,4.146533650265648,1.521154688102227,1.0,1.0
799,1.0,1.0,"[1, 2, 3, 4, 11, 12]",5,R1024E,R1024E-0,1,2.0980691639669824,0.8862583500206075,1.0,1.0
800,1.0,1.0,"[1, 2, 3, 4, 11, 12]",5,R1024E,R1024E-0,3,3.0646569634636456,1.6946623316464557,1.0,1.0
801,1.0,2.0,"[1, 2, 3, 4, 11, 12]",5,R1024E,R1024E-0,4,1.2206188712225192,1.341951102889349,1.0,1.0
802,1.0,1.0,"[1, 2, 3, 4, 11, 12]",5,R1024E,R1024E-0,11,0.5105210259188635,0.6245224558354566,0.0,1.0
803,0.0,1.0,"[1, 2, 3, 4, 11, 12]",5,R1024E,R1024E-0,12,1.334917996748849,0.5679348787205761,1.0,1.0
804,1.0,1.0,"[3, 4, 12, 11]",6,R1024E,R1024E-0,3,1.8663040087435216,2.5059663479865857,0.0,1.0
805,0.0,2.0,"[3, 4, 12, 11]",6,R1024E,R1024E-0,4,-0.4100602798244127,-0.18096973272744502,1.0,1.0
806,0.0,1.0,"[3, 4, 12, 11]",6,R1024E,R1024E-0,11,0.3817438145744889,-0.09705616468630167,0.0,0.0
807,1.0,2.0,"[3, 4, 12, 11]",6,R1024E,R1024E-0,12,0.565898625300322,-0.22260636063810252,0.0,1.0
808,1.0,1.0,"[11, 3, 12, 1, 7, 8, -999]",7,R1024E,R1024E-0,1,0.81394329080009,0.060272864811359246,1.0,1.0
809,1.0,2.0,"[11, 3, 12, 1, 7, 8, -999]",7,R1024E,R1024E-0,3,0.25440209064179936,0.31023474961655506,1.0,1.0
810,1.0,1.0,"[11, 3, 12, 1, 7, 8, -999]",7,R1024E,R1024E-0,7,1.0041365370283484,0.2594750844021896,1.0,1.0
811,1.0,1.0,"[11, 3, 12, 1, 7, 8, -999]",7,R1024E,R1024E-0,11,-0.7964696379054362,-0.4503564725245998,0.0,1.0
812,0.0,2.0,"[11, 3, 12, 1, 7, 8, -999]",7,R1024E,R1024E-0,12,0.22461813585983872,-0.5709179856478434,0.0,1.0
813,0.0,1.0,"[6, 9, 10, 8, 7, 5, 2]",8,R1024E,R1024E-0,2,0.47711720433399946,0.23328726460479382,1.0,1.0
814,0.0,1.0,"[6, 9, 10, 8, 7, 5, 2]",8,R1024E,R1024E-0,5,0.9124290242677178,0.3492025755188906,1.0,1.0
815,1.0,1.0,"[6, 9, 10, 8, 7, 5, 2]",8,R1024E,R1024E-0,6,-1.5218367161582158,-0.9566904638689073,1.0,1.0
816,0.0,1.0,"[6, 9, 10, 8, 7, 5, 2]",8,R1024E,R1024E-0,7,-0.8175920172123088,-0.9452066086574468,0.0,0.0
817,1.0,1.0,"[6, 9, 10, 8, 7, 5, 2]",8,R1024E,R1024E-0,8,1.0914525975704252,0.3449986942993925,1.0,1.0
818,1.0,2.0,"[6, 9, 10, 8, 7, 5, 2]",8,R1024E,R1024E-0,9,-1.4337316883429232,-0.5323934586043501,0.0,0.0
819,0.0,2.0,"[6, 9, 10, 8, 7, 5, 2]",8,R1024E,R1024E-0,10,-0.2889122323023971,-0.6278677884710807,0.0,0.0
820,1.0,1.0,"[1, 7, -999, 4, 3]",9,R1024E,R1024E-0,1,1.3562424996792168,0.7025452290470153,1.0,1.0
821,0.0,1.0,"[1, 7, -999, 4, 3]",9,R1024E,R1024E-0,3,1.2943241843937174,0.8693032821639768,1.0,1.0
822,1.0,1.0,"[1, 7, -999, 4, 3]",9,R1024E,R1024E-0,4,-0.7631920776789038,-0.5365826742294624,1.0,1.0
823,1.0,1.0,"[1, 2, 8, 7, 6, -999, 5, 9]",10,R1024E,R1024E-0,1,0.8867741937421962,0.23925405790847207,1.0,1.0
824,1.0,2.0,"[1, 2, 8, 7, 6, -999, 5, 9]",10,R1024E,R1024E-0,2,0.40323912270825146,-0.21818980772865837,1.0,1.0
825,1.0,1.0,"[1, 2, 8, 7, 6, -999, 5, 9]",10,R1024E,R1024E-0,5,1.778485474856799,1.7425733439570743,1.0,1.0
826,1.0,2.0,"[1, 2, 8, 7, 6, -999, 5, 9]",10,R1024E,R1024E-0,8,0.10946191082010714,0.22255210748622806,0.0,0.0
827,0.0,1.0,"[1, 2, 8, 7, 6, -999, 5, 9]",10,R1024E,R1024E-0,9,0.20097929390539296,-0.025248462861517242,1.0,1.0
828,1.0,1.0,"[1, 2, 10, 9, 3, 4]",11,R1024E,R1024E-0,1,0.18189504836066062,-0.05069793167933465,0.0,1.0
829,1.0,2.0,"[1, 2, 10, 9, 3, 4]",11,R1024E,R1024E-0,2,-0.12082890195404787,-0.40944305011495585,1.0,1.0
830,1.0,2.0,"[1, 2, 10, 9, 3, 4]",11,R1024E,R1024E-0,3,-0.2214333573505386,-0.1608427401562142,1.0,1.0
831,0.0,2.0,"[1, 2, 10, 9, 3, 4]",11,R1024E,R1024E-0,4,-0.2679487380522714,-0.42964898584191297,0.0,0.0
832,0.0,2.0,"[1, 2, 10, 9, 3, 4]",11,R1024E,R1024E-0,9,0.4732311916255329,-0.08879220123611925,1.0,1.0
833,1.0,1.0,"[1, 2, 10, 9, 3, 4]",11,R1024E,R1024E-0,10,0.4430969993437624,0.3449892289700576,1.0,1.0
834,0.0,1.0,"[3, 4, 1, 12, -999, 6]",12,R1024E,R1024E-0,1,1.1979020120351842,1.0698815866080014,0.0,1.0
835,1.0,1.0,"[3, 4, 1, 12, -999, 6]",12,R1024E,R1024E-0,3,2.068282957134931,2.1167132441648566,1.0,1.0
836,0.0,2.0,"[3, 4, 1, 12, -999, 6]",12,R1024E,R1024E-0,4,-0.47254901486573225,0.3953973044554112,0.0,0.0
837,0.0,1.0,"[3, 4, 1, 12, -999, 6]",12,R1024E,R1024E-0,6,-1.1355312810474372,-0.4891590601975324,1.0,1.0
838,0.0,2.0,"[3, 8, 4, 5, 9, 2, 1]",14,R1024E,R1024E-0,1,2.9228376588058262,2.2293328094394185,1.0,1.0
839,1.0,1.0,"[3, 8, 4, 5, 9, 2, 1]",14,R1024E,R1024E-0,2,-0.7322945205351477,0.0026747828487880226,1.0,1.0
840,1.0,1.0,"[3, 8, 4, 5, 9, 2, 1]",14,R1024E,R1024E-0,3,0.850611172994249,0.05958047791457191,1.0,1.0
841,0.0,1.0,"[3, 8, 4, 5, 9, 2, 1]",14,R1024E,R1024E-0,5,-2.056812928249658,-1.0461846848068004,0.0,1.0
842,1.0,2.0,"[3, 8, 4, 5, 9, 2, 1]",14,R1024E,R1024E-0,8,-0.960424233390889,-0.2826733807154269,1.0,1.0
843,1.0,1.0,"[3, 8, 4, 5, 9, 2, 1]",14,R1024E,R1024E-0,9,-0.18916527308790237,-0.10995857187221819,0.0,0.0
844,1.0,1.0,"[1, 2, 3, 12, 7, 8, 5, 6]",15,R1024E,R1024E-0,1,1.4113137059709437,1.4754564224261029,1.0,1.0
845,1.0,2.0,"[1, 2, 3, 12, 7, 8, 5, 6]",15,R1024E,R1024E-0,3,0.7812055557039522,0.6985342696314244,1.0,1.0
846,1.0,1.0,"[1, 2, 3, 12, 7, 8, 5, 6]",15,R1024E,R1024E-0,5,-0.44961951626626395,0.1972311509453922,1.0,1.0
847,0.0,2.0,"[1, 2, 3, 12, 7, 8, 5, 6]",15,R1024E,R1024E-0,6,-1.160460524134915,-1.1395994559368778,0.0,0.0
848,1.0,1.0,"[1, 2, 3, 12, 7, 8, 5, 6]",15,R1024E,R1024E-0,7,1.9436564784853472,1.5891434116917083,1.0,1.0
849,0.0,2.0,"[1, 2, 3, 12, 7, 8, 5, 6]",15,R1024E,R1024E-0,8,-1.6045779911972304,-1.7352849649894593,0.0,1.0
850,0.0,2.0,"[1, 2, 3, 12, 7, 8, 5, 6]",15,R1024E,R1024E-0,12,-0.2474684143332609,0.44291911940687295,0.0,1.0
851,1.0,1.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,1,-0.076167946252571,-0.3605470253670636,0.0,1.0
852,0.0,2.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,2,-0.7768971109513781,-0.6538372398091309,1.0,1.0
853,0.0,1.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,3,0.8281409500230839,1.1277261456414662,1.0,1.0
854,1.0,1.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,5,-0.35343268433775443,-0.5214265051553658,0.0,0.0
855,1.0,2.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,8,-0.5373403394392685,-0.3607784110782923,1.0,1.0
856,1.0,1.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,11,-0.9544825960848464,-0.9152431194753805,1.0,1.0
857,1.0,2.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,12,-0.27819583585415736,-0.32323660997679193,0.0,1.0
858,0.0,1.0,[3],17,R1024E,R1024E-0,3,0.9242576071903716,0.9841927008440123,0.0,1.0
859,1.0,1.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,1,1.5309087346091035,0.6917344002316814,1.0,1.0
860,1.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,2,0.027269904264151507,0.20937552964767503,0.0,0.0
861,1.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,3,-0.1815042583001264,-0.17439320237396677,0.0,1.0
862,0.0,1.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,5,1.576095865480439,1.2732740307304993,1.0,1.0
863,0.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,7,0.18187480894139813,-0.36401520432313816,1.0,1.0
864,1.0,1.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,8,-0.9606729691574318,-0.540068324626376,0.0,1.0
865,1.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,9,-0.9737662755242931,-0.11769429008783065,0.0,1.0
866,0.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,10,-0.9085617950397206,-0.3481156345886829,0.0,1.0
867,0.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,1,1.680705851226836,0.35719567683287345,1.0,1.0
868,1.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,2,1.39002584889624,0.7967042909335049,0.0,1.0
869,1.0,1.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,5,1.0880266572020467,0.42077024252244577,1.0,1.0
870,0.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,6,1.0062805530849863,0.09062025841317975,1.0,1.0
871,0.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,9,0.11041236949974151,-0.1648535278818587,0.0,1.0
872,1.0,1.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,1,1.9823448546436653,1.3407466564877915,1.0,1.0
873,1.0,2.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,2,0.440628961990015,0.8967160608081353,0.0,1.0
874,1.0,1.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,3,0.9748492485480892,1.0866584543687636,1.0,1.0
875,1.0,1.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,5,0.8839169342758997,0.9197115297422769,1.0,1.0
876,0.0,2.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,10,-1.271085637612513,-0.6739999630658123,0.0,1.0
877,0.0,2.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,12,2.5429122528770502,1.5508786997678299,1.0,1.0
878,1.0,1.0,"[5, 11, 6]",21,R1024E,R1024E-0,5,0.17679081852507086,0.663057170367039,1.0,1.0
879,0.0,2.0,"[5, 11, 6]",21,R1024E,R1024E-0,6,-0.29896605811724974,-0.49450618472018887,0.0,0.0
880,1.0,1.0,"[5, 11, 6]",21,R1024E,R1024E-0,11,0.14796133901009567,-0.14540600311713592,1.0,1.0
881,1.0,1.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,1,1.3218219570886316,1.40381323759909,1.0,1.0
882,1.0,2.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,2,0.19675764850281083,-0.3609054725708329,1.0,1.0
883,0.0,2.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,5,-1.455299985043015,-0.15776034651112264,0.0,1.0
884,1.0,1.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,9,0.01738099538097674,-0.17805760300991116,0.0,0.0
885,1.0,2.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,10,-0.5572312917562235,0.043429287940150135,0.0,1.0
886,1.0,2.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,1,-0.2248929092162826,1.6476342314870236,1.0,1.0
887,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,2,-1.216475889184218,-0.9252765735971783,0.0,0.0
888,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,7,-1.3818133004913087,-0.6929264080390747,0.0,1.0
889,0.0,2.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,8,-1.1663051890952059,0.8547521551083999,0.0,1.0
890,0.0,2.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,9,-2.044367023838934,-0.1336085822833813,0.0,1.0
891,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,10,0.33154169853430765,0.6237516265162335,1.0,1.0
892,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,12,1.3998882310572938,0.493669494783455,1.0,1.0
893,1.0,1.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,9,0.2914186142495138,0.07106819755374898,1.0,1.0
894,0.0,2.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,10,1.3382222807282504,0.6660216725083369,1.0,1.0
895,0.0,2.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,11,1.1304483524436892,0.12511483767135284,0.0,1.0
896,1.0,1.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,12,0.7421995211174183,0.5736477590314452,0.0,1.0
897,1.0,1.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,1,0.2629161306304494,-0.22508205347864726,1.0,1.0
898,0.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,2,-0.9922133057997623,2.189283131108054,1.0,1.0
899,1.0,1.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,3,-0.26374290989227694,-0.27517469120986554,0.0,1.0
900,1.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,4,-0.9929319100023525,-0.03900218974518254,0.0,1.0
901,0.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,7,2.4423038343163945,0.590771789390097,1.0,1.0
902,1.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,8,-0.8356319435363744,0.11250169292661054,0.0,1.0
903,1.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,9,-0.40125413861515935,0.2583725823822845,1.0,1.0
904,0.0,1.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,12,0.7769310041790848,-0.5545446121808636,1.0,1.0
905,0.0,1.0,"[1, 3, -999, 6, 5, -999, 3]",1,R1066P,R1066P-0,1,-2.322505892568946,-0.8314821088202494,0.0,1.0
906,0.0,2.0,"[1, 3, -999, 6, 5, -999, 3]",1,R1066P,R1066P-0,3,-0.1993848956792388,-0.03414181600086004,1.0,1.0
907,1.0,1.0,"[1, 3, -999, 6, 5, -999, 3]",1,R1066P,R1066P-0,6,-0.2263184270256061,-0.20824701381591823,1.0,1.0
908,0.0,2.0,"[-999, 9, -999, 12, 5, 11, 4, 3, 9]",2,R1066P,R1066P-0,3,-0.44442056046858086,0.4278650358013741,1.0,1.0
909,1.0,2.0,"[-999, 9, -999, 12, 5, 11, 4, 3, 9]",2,R1066P,R1066P-0,4,-0.2512256484082322,-0.7009228967471653,1.0,1.0
910,1.0,2.0,"[-999, 9, -999, 12, 5, 11, 4, 3, 9]",2,R1066P,R1066P-0,5,0.2715730495069747,1.0793671941505456,1.0,1.0
911,0.0,2.0,"[-999, 9, -999, 12, 5, 11, 4, 3, 9]",2,R1066P,R1066P-0,9,-0.6783397657680591,-0.1428616567551469,0.0,1.0
912,0.0,2.0,"[-999, 9, -999, 12, 5, 11, 4, 3, 9]",2,R1066P,R1066P-0,11,-0.4250008366178268,0.36488287939556985,0.0,1.0
913,1.0,2.0,"[-999, 9, -999, 12, 5, 11, 4, 3, 9]",2,R1066P,R1066P-0,12,-0.05669113954928456,-0.08954337788503246,0.0,1.0
914,1.0,1.0,"[11, 5, -999, -999, -999]",3,R1066P,R1066P-0,11,0.4937125046431928,0.6996749121621333,0.0,1.0
915,1.0,1.0,"[1, 7, 2, 10, 9, -999, 5]",4,R1066P,R1066P-0,1,-0.8228707330289111,0.14675811146619275,1.0,1.0
916,0.0,2.0,"[1, 7, 2, 10, 9, -999, 5]",4,R1066P,R1066P-0,2,1.169479566189796,0.4976545143720059,0.0,1.0
917,0.0,1.0,"[1, 7, 2, 10, 9, -999, 5]",4,R1066P,R1066P-0,5,1.454511896627132,1.3539586649601454,1.0,1.0
918,1.0,2.0,"[1, 7, 2, 10, 9, -999, 5]",4,R1066P,R1066P-0,7,-0.28119319286485683,-0.7595092041049801,1.0,1.0
919,1.0,1.0,"[1, 7, 2, 10, 9, -999, 5]",4,R1066P,R1066P-0,10,1.4474694026976647,1.3920591048352267,1.0,1.0
920,1.0,1.0,"[3, 4, 12, -999, 7, 1, -999]",5,R1066P,R1066P-0,3,-0.8384605262630133,-0.5442556636253911,0.0,0.0
921,1.0,2.0,"[3, 4, 12, -999, 7, 1, -999]",5,R1066P,R1066P-0,4,-0.11071161352700529,-0.2683465274937041,0.0,1.0
922,1.0,2.0,"[3, 4, 12, -999, 7, 1, -999]",5,R1066P,R1066P-0,7,0.22687789525766627,0.3352439775767752,1.0,1.0
923,1.0,1.0,"[1, 2, -999, 7, 3, -999]",6,R1066P,R1066P-0,1,-0.038426661583672556,-0.36982980135616833,0.0,1.0
924,1.0,2.0,"[1, 2, -999, 7, 3, -999]",6,R1066P,R1066P-0,7,-1.165129416185247,-1.475543544538578,0.0,1.0
925,0.0,2.0,"[12, 5]",7,R1066P,R1066P-0,5,1.2374519021563193,0.6938670642717927,1.0,1.0
926,1.0,1.0,"[12, 5]",7,R1066P,R1066P-0,12,-0.42656753816983334,-0.23174877697247503,1.0,1.0
927,1.0,1.0,"[9, 10, -999, 2, -999, 2, -999, -999]",8,R1066P,R1066P-0,9,1.537476321294982,0.7246401217601126,1.0,1.0
928,1.0,1.0,"[1, 2, 6, 7, 11, 12]",9,R1066P,R1066P-0,1,0.3180462854133593,-0.09245057997915027,0.0,1.0
929,0.0,2.0,"[1, 2, 6, 7, 11, 12]",9,R1066P,R1066P-0,2,0.8807329885795335,0.8033280177612966,1.0,1.0
930,0.0,1.0,"[1, 2, 6, 7, 11, 12]",9,R1066P,R1066P-0,7,-0.1453332908163686,-0.2865997081889751,1.0,1.0
931,1.0,1.0,"[1, 2, 6, 7, 11, 12]",9,R1066P,R1066P-0,11,1.1358339142685436,0.47372856379260064,1.0,1.0
932,0.0,1.0,"[1, 2, 6, 7, 11, 12]",9,R1066P,R1066P-0,12,-0.2614145872341624,0.41568502150086917,0.0,1.0
933,1.0,2.0,"[11, 1, 10, 9, -999]",10,R1066P,R1066P-0,1,0.7966790023278268,1.0038763970710176,1.0,1.0
934,1.0,2.0,"[11, 1, 10, 9, -999]",10,R1066P,R1066P-0,10,1.4402633164675531,0.7477277449251428,0.0,0.0
