Filename,Reason for failure
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1680T_2_AMY_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1674A_1_AMY_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1683A_0_AMY_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1683A_3_AMY_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1683A_1_AMY_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1683A_2_AMY_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1689J_0_AMY_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1013E_0_AMY_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1013E_0_AMY_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1640T_0_AMY_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1004D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1016M_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1032D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1016M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1021D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1041M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1035M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1039M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1042M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1045E_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1050M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1045E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1056M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1060M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1065J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1061T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1065J_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1065J_3_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1069M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1065J_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1075J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1074M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1094T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1106M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1105E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1111M_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1111M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1114C_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1119P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1131M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1127P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1130M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1135E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1135E_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1144E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1147P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1144E_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1144E_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1141T_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1167M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1169P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1158T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1163T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1171M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1170J_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1170J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1176M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1174T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1178P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1180C_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1180C_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1181E_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1181E_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1184M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1180C_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1181E_3_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1189M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1192C_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1192C_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1192C_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1187P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1202M_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1202M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1207J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1204T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1207J_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1191J_1_ENTPHC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 1 (events correspond to 0)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1207J_3_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1207J_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1212P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1157C_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1222M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1190P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1217T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1221P_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1226D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1229M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 0 (events correspond to 1)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1226D_4_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1228M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1226D_3_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1231M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1227T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1230J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1240T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1239E_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1236J_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1243T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1243T_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1243T_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1236J_3_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1243T_3_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1245E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1236J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_5_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_3_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_4_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1260D_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1260D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1251M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_5_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_3_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1261P_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1269E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1269E_3_ENTPHC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 3 (events correspond to 10)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1269E_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1271P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1273D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 0 (events correspond to 1)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1273D_2_ENTPHC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 2 (events correspond to 3)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1271P_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1264P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1273D_1_ENTPHC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 1 (events correspond to 2)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1269E_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1271P_4_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1226D_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1278E_10_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1277J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1274T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1275D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1277J_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1278E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1274T_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1274T_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1286J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1286J_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1279P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1279P_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1286J_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1291M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1293P_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1303E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1288P_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1315T_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1320D_1_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1317D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1320D_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1320D_2_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1321M_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1291M_1_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1324M_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1328E_0_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1313J_0_ENTPHC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1328E_3_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1328E_2_ENTPHC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
